profit_center,document_date,posting_date,assignment,gl_account,text,doc_number,doc_type,posting_key,amount
BX26,2/23/2025,2/23/2025,20250223,5101020102,,601047870,QA,40,94279
BX27,2/23/2025,2/23/2025,20250223,5101020102,,601047871,QA,40,747012
BX29,2/23/2025,2/23/2025,20250223,5101020102,,601047872,QA,40,236465
BX31,2/23/2025,2/23/2025,20250223,5101020102,,601047873,QA,40,872030
BX32,2/23/2025,2/23/2025,20250223,5101020102,,601047874,QA,40,1419266
BX33,2/23/2025,2/23/2025,20250223,5101020102,,601047875,QA,40,825937
BX35,2/23/2025,2/23/2025,20250223,5101020102,,601047876,QA,40,932576
BX38,2/23/2025,2/23/2025,20250223,5101020102,,601047877,QA,40,843049
BX39,2/23/2025,2/23/2025,20250223,5101020102,,601047879,QA,40,651170
BX40,2/23/2025,2/23/2025,20250223,5101020102,,601047881,QA,40,281594
BX41,2/23/2025,2/23/2025,20250223,5101020102,,601047883,QA,40,648910
BX43,2/23/2025,2/23/2025,20250223,5101020102,,601047885,QA,40,344915
BX49,2/23/2025,2/23/2025,20250223,5101020102,,601047887,QA,40,287012
BX50,2/23/2025,2/23/2025,20250223,5101020102,,601047889,QA,40,251937
BX51,2/23/2025,2/23/2025,20250223,5101020102,,601047891,QA,40,1332198
BX52,2/23/2025,2/23/2025,20250223,5101020102,,601047892,QA,40,1570229
BX01,2/24/2025,2/24/2025,20250224,5101020102,,601052031,QA,40,1899675
BX03,2/24/2025,2/24/2025,20250224,5101020102,,601052032,QA,40,997930
BX04,2/24/2025,2/24/2025,20250224,5101020102,,601052033,QA,40,713983
BX07,2/24/2025,2/24/2025,20250224,5101020102,,601052034,QA,40,246499
BX08,2/24/2025,2/24/2025,20250224,5101020102,,601052035,QA,40,2230363
BX09,2/24/2025,2/24/2025,20250224,5101020102,,601052036,QA,40,1378290
BX10,2/24/2025,2/24/2025,20250224,5101020102,,601052037,QA,40,2799345
BX11,2/24/2025,2/24/2025,20250224,5101020102,,601052038,QA,40,1423407
BX12,2/24/2025,2/24/2025,20250224,5101020102,,601052039,QA,40,1118402
BX13,2/24/2025,2/24/2025,20250224,5101020102,,601052040,QA,40,197745
BX14,2/24/2025,2/24/2025,20250224,5101020102,,601052041,QA,40,421845
BX19,2/24/2025,2/24/2025,20250224,5101020102,,601052042,QA,40,441847
BX20,2/24/2025,2/24/2025,20250224,5101020102,,601052043,QA,40,817246
BX21,2/24/2025,2/24/2025,20250224,5101020102,,601052044,QA,40,2268644
BX22,2/24/2025,2/24/2025,20250224,5101020102,,601052045,QA,40,414730
BX23,2/24/2025,2/24/2025,20250224,5101020102,,601052046,QA,40,371914
BX25,2/24/2025,2/24/2025,20250224,5101020102,,601052047,QA,40,334921
BX26,2/24/2025,2/24/2025,20250224,5101020102,,601052048,QA,40,937022
BX27,2/24/2025,2/24/2025,20250224,5101020102,,601052049,QA,40,626630
BX29,2/24/2025,2/24/2025,20250224,5101020102,,601052050,QA,40,74932
BX31,2/24/2025,2/24/2025,20250224,5101020102,,601052051,QA,40,661715
BX32,2/24/2025,2/24/2025,20250224,5101020102,,601052052,QA,40,1367689
BX33,2/24/2025,2/24/2025,20250224,5101020102,,601052053,QA,40,812572
BX34,2/24/2025,2/24/2025,20250224,5101020102,,601052054,QA,40,285631
BX35,2/24/2025,2/24/2025,20250224,5101020102,,601052055,QA,40,188212
BX36,2/24/2025,2/24/2025,20250224,5101020102,,601052056,QA,40,261440
BX39,2/24/2025,2/24/2025,20250224,5101020102,,601052057,QA,40,642040
BX40,2/24/2025,2/24/2025,20250224,5101020102,,601052058,QA,40,482117
BX41,2/24/2025,2/24/2025,20250224,5101020102,,601052059,QA,40,41757
BX49,2/24/2025,2/24/2025,20250224,5101020102,,601052060,QA,40,486180
BX50,2/24/2025,2/24/2025,20250224,5101020102,,601052061,QA,40,100216
BX51,2/24/2025,2/24/2025,20250224,5101020102,,601052062,QA,40,757117
BX52,2/24/2025,2/24/2025,20250224,5101020102,,601052063,QA,40,731855
BX03,2/24/2025,2/24/2025,20250224,5101020102,,606000022,QJ,40,1066698
BX01,2/25/2025,2/25/2025,20250225,5101020102,,601052064,QA,40,3046808
BX03,2/25/2025,2/25/2025,20250225,5101020102,,601052065,QA,40,2584103
BX04,2/25/2025,2/25/2025,20250225,5101020102,,601052066,QA,40,1235955
BX07,2/25/2025,2/25/2025,20250225,5101020102,,601052067,QA,40,1172665
BX08,2/25/2025,2/25/2025,20250225,5101020102,,601052068,QA,40,641335
BX09,2/25/2025,2/25/2025,20250225,5101020102,,601052069,QA,40,8303394
BX10,2/25/2025,2/25/2025,20250225,5101020102,,601052070,QA,40,2591870
BX11,2/25/2025,2/25/2025,20250225,5101020102,,601052071,QA,40,2291696
BX12,2/25/2025,2/25/2025,20250225,5101020102,,601052072,QA,40,2041215
BX13,2/25/2025,2/25/2025,20250225,5101020102,,601052073,QA,40,2998372
BX14,2/25/2025,2/25/2025,20250225,5101020102,,601052074,QA,40,108568
BX19,2/25/2025,2/25/2025,20250225,5101020102,,601052075,QA,40,625764
BX20,2/25/2025,2/25/2025,20250225,5101020102,,601052076,QA,40,1442370
BX21,2/25/2025,2/25/2025,20250225,5101020102,,601052077,QA,40,1042623
BX22,2/25/2025,2/25/2025,20250225,5101020102,,601052078,QA,40,1048830
BX23,2/25/2025,2/25/2025,20250225,5101020102,,601052079,QA,40,956530
BX25,2/25/2025,2/25/2025,20250225,5101020102,,601052080,QA,40,311944
BX26,2/25/2025,2/25/2025,20250225,5101020102,,601052081,QA,40,1553762
BX27,2/25/2025,2/25/2025,20250225,5101020102,,601052082,QA,40,1012748
BX29,2/25/2025,2/25/2025,20250225,5101020102,,601052083,QA,40,202478
BX31,2/25/2025,2/25/2025,20250225,5101020102,,601052084,QA,40,831309
BX32,2/25/2025,2/25/2025,20250225,5101020102,,601052085,QA,40,2182818
BX33,2/25/2025,2/25/2025,20250225,5101020102,,601052086,QA,40,1351726
BX34,2/25/2025,2/25/2025,20250225,5101020102,,601052087,QA,40,743964
BX35,2/25/2025,2/25/2025,20250225,5101020102,,601052088,QA,40,1020504
BX36,2/25/2025,2/25/2025,20250225,5101020102,,601052089,QA,40,543334
BX38,2/25/2025,2/25/2025,20250225,5101020102,,601052090,QA,40,355087
BX39,2/25/2025,2/25/2025,20250225,5101020102,,601052091,QA,40,448651
BX40,2/25/2025,2/25/2025,20250225,5101020102,,601052092,QA,40,721533
BX41,2/25/2025,2/25/2025,20250225,5101020102,,601052093,QA,40,605590
BX43,2/25/2025,2/25/2025,20250225,5101020102,,601052094,QA,40,544404
BX49,2/25/2025,2/25/2025,20250225,5101020102,,601052095,QA,40,569476
BX50,2/25/2025,2/25/2025,20250225,5101020102,,601052096,QA,40,730697
BX51,2/25/2025,2/25/2025,20250225,5101020102,,601052097,QA,40,378467
BX52,2/25/2025,2/25/2025,20250225,5101020102,,601052098,QA,40,2089636
BX01,2/26/2025,2/26/2025,20250226,5101020102,,601054508,QA,40,1588793
BX03,2/26/2025,2/26/2025,20250226,5101020102,,601054509,QA,40,2289430
BX04,2/26/2025,2/26/2025,20250226,5101020102,,601054510,QA,40,662379
BX07,2/26/2025,2/26/2025,20250226,5101020102,,601054511,QA,40,1282903
BX08,2/26/2025,2/26/2025,20250226,5101020102,,601054512,QA,40,627354
BX09,2/26/2025,2/26/2025,20250226,5101020102,,601054513,QA,40,1858904
BX10,2/26/2025,2/26/2025,20250226,5101020102,,601054514,QA,40,1222033
BX11,2/26/2025,2/26/2025,20250226,5101020102,,601054515,QA,40,1379253
BX12,2/26/2025,2/26/2025,20250226,5101020102,,601054516,QA,40,1436030
BX13,2/26/2025,2/26/2025,20250226,5101020102,,601054517,QA,40,22270
BX19,2/26/2025,2/26/2025,20250226,5101020102,,601054518,QA,40,99086
BX20,2/26/2025,2/26/2025,20250226,5101020102,,601054519,QA,40,635446
BX21,2/26/2025,2/26/2025,20250226,5101020102,,601054520,QA,40,542683
BX22,2/26/2025,2/26/2025,20250226,5101020102,,601054521,QA,40,122765
BX25,2/26/2025,2/26/2025,20250226,5101020102,,601054522,QA,40,2141005
BX26,2/26/2025,2/26/2025,20250226,5101020102,,601054523,QA,40,417585
BX29,2/26/2025,2/26/2025,20250226,5101020102,,601054524,QA,40,670594
BX31,2/26/2025,2/26/2025,20250226,5101020102,,601054525,QA,40,1923169
BX32,2/26/2025,2/26/2025,20250226,5101020102,,601054526,QA,40,1079675
BX33,2/26/2025,2/26/2025,20250226,5101020102,,601054527,QA,40,404416
BX34,2/26/2025,2/26/2025,20250226,5101020102,,601054528,QA,40,623002
BX35,2/26/2025,2/26/2025,20250226,5101020102,,601054529,QA,40,374342
BX36,2/26/2025,2/26/2025,20250226,5101020102,,601054530,QA,40,22107
BX38,2/26/2025,2/26/2025,20250226,5101020102,,601054531,QA,40,154799
BX39,2/26/2025,2/26/2025,20250226,5101020102,,601054532,QA,40,1782712
BX40,2/26/2025,2/26/2025,20250226,5101020102,,601054533,QA,40,439946
BX43,2/26/2025,2/26/2025,20250226,5101020102,,601054534,QA,40,319716
BX49,2/26/2025,2/26/2025,20250226,5101020102,,601054535,QA,40,422324
BX50,2/26/2025,2/26/2025,20250226,5101020102,,601054536,QA,40,1141352
BX51,2/26/2025,2/26/2025,20250226,5101020102,,601054537,QA,40,97432
BX52,2/26/2025,2/26/2025,20250226,5101020102,,601054538,QA,40,1715438
BX23,2/26/2025,2/26/2025,20250226,5101020102,,683005875,ZJ,40,100216
BX25,2/26/2025,2/26/2025,20250226,5101020102,,683005877,ZJ,40,160776
BX03,2/26/2025,2/26/2025,20250226,5101020102,,3800005293,Z8,40,394614
BX49,2/27/2025,2/27/2025,20250227,5101020102,,601055344,QA,40,9009
BX50,2/27/2025,2/27/2025,20250227,5101020102,,601055345,QA,40,499894
BX01,2/27/2025,2/27/2025,20250227,5101020102,,601055346,QA,40,838335
BX03,2/27/2025,2/27/2025,20250227,5101020102,,601055347,QA,40,754003
BX04,2/27/2025,2/27/2025,20250227,5101020102,,601055348,QA,40,99842
BX07,2/27/2025,2/27/2025,20250227,5101020102,,601055349,QA,40,1449049
BX08,2/27/2025,2/27/2025,20250227,5101020102,,601055350,QA,40,579897
BX09,2/27/2025,2/27/2025,20250227,5101020102,,601055351,QA,40,4482417
BX10,2/27/2025,2/27/2025,20250227,5101020102,,601055352,QA,40,2916648
BX11,2/27/2025,2/27/2025,20250227,5101020102,,601055353,QA,40,1794049
BX12,2/27/2025,2/27/2025,20250227,5101020102,,601055354,QA,40,636202
BX13,2/27/2025,2/27/2025,20250227,5101020102,,601055355,QA,40,321183
BX14,2/27/2025,2/27/2025,20250227,5101020102,,601055356,QA,40,356172
BX19,2/27/2025,2/27/2025,20250227,5101020102,,601055357,QA,40,148378
BX21,2/27/2025,2/27/2025,20250227,5101020102,,601055358,QA,40,597739
BX22,2/27/2025,2/27/2025,20250227,5101020102,,601055359,QA,40,221136
BX23,2/27/2025,2/27/2025,20250227,5101020102,,601055360,QA,40,647011
BX25,2/27/2025,2/27/2025,20250227,5101020102,,601055361,QA,40,153883
BX26,2/27/2025,2/27/2025,20250227,5101020102,,601055362,QA,40,2885156
BX27,2/27/2025,2/27/2025,20250227,5101020102,,601055363,QA,40,1033046
BX29,2/27/2025,2/27/2025,20250227,5101020102,,601055364,QA,40,312098
BX31,2/27/2025,2/27/2025,20250227,5101020102,,601055365,QA,40,3165810
BX32,2/27/2025,2/27/2025,20250227,5101020102,,601055366,QA,40,2288428
BX33,2/27/2025,2/27/2025,20250227,5101020102,,601055367,QA,40,365806
BX34,2/27/2025,2/27/2025,20250227,5101020102,,601055368,QA,40,69386
BX35,2/27/2025,2/27/2025,20250227,5101020102,,601055369,QA,40,1476026
BX36,2/27/2025,2/27/2025,20250227,5101020102,,601055370,QA,40,197197
BX38,2/27/2025,2/27/2025,20250227,5101020102,,601055371,QA,40,161296
BX39,2/27/2025,2/27/2025,20250227,5101020102,,601055372,QA,40,596186
BX40,2/27/2025,2/27/2025,20250227,5101020102,,601055373,QA,40,267207
BX41,2/27/2025,2/27/2025,20250227,5101020102,,601055374,QA,40,174987
BX43,2/27/2025,2/27/2025,20250227,5101020102,,601055375,QA,40,760463
BX51,2/27/2025,2/27/2025,20250227,5101020102,,601055376,QA,40,1088432
BX52,2/27/2025,2/27/2025,20250227,5101020102,,601055377,QA,40,593058
BX09,2/27/2025,2/27/2025,20250227,5101020102,,604001608,QH,40,98318
BX03,2/27/2025,2/27/2025,20250227,5101020102,,606000025,QJ,40,282208
BX01,2/28/2025,2/28/2025,20250228,5101020102,,601055466,QA,40,1365803
BX03,2/28/2025,2/28/2025,20250228,5101020102,,601055467,QA,40,1708883
BX04,2/28/2025,2/28/2025,20250228,5101020102,,601055468,QA,40,302074
BX07,2/28/2025,2/28/2025,20250228,5101020102,,601055469,QA,40,911172
BX08,2/28/2025,2/28/2025,20250228,5101020102,,601055470,QA,40,769553
BX09,2/28/2025,2/28/2025,20250228,5101020102,,601055471,QA,40,9135734
BX10,2/28/2025,2/28/2025,20250228,5101020102,,601055472,QA,40,1768047
BX11,2/28/2025,2/28/2025,20250228,5101020102,,601055473,QA,40,1943379
BX12,2/28/2025,2/28/2025,20250228,5101020102,,601055474,QA,40,505973
BX13,2/28/2025,2/28/2025,20250228,5101020102,,601055475,QA,40,328341
BX14,2/28/2025,2/28/2025,20250228,5101020102,,601055476,QA,40,211568
BX19,2/28/2025,2/28/2025,20250228,5101020102,,601055477,QA,40,1116061
BX20,2/28/2025,2/28/2025,20250228,5101020102,,601055478,QA,40,991629
BX21,2/28/2025,2/28/2025,20250228,5101020102,,601055479,QA,40,1071465
BX22,2/28/2025,2/28/2025,20250228,5101020102,,601055480,QA,40,1706381
BX23,2/28/2025,2/28/2025,20250228,5101020102,,601055481,QA,40,1831981
BX25,2/28/2025,2/28/2025,20250228,5101020102,,601055482,QA,40,264856
BX26,2/28/2025,2/28/2025,20250228,5101020102,,601055483,QA,40,547756
BX27,2/28/2025,2/28/2025,20250228,5101020102,,601055484,QA,40,2521367
BX29,2/28/2025,2/28/2025,20250228,5101020102,,601055485,QA,40,691060
BX31,2/28/2025,2/28/2025,20250228,5101020102,,601055486,QA,40,1290117
BX32,2/28/2025,2/28/2025,20250228,5101020102,,601055487,QA,40,1516659
BX33,2/28/2025,2/28/2025,20250228,5101020102,,601055488,QA,40,1058328
BX34,2/28/2025,2/28/2025,20250228,5101020102,,601055489,QA,40,244775
BX35,2/28/2025,2/28/2025,20250228,5101020102,,601055490,QA,40,1704818
BX36,2/28/2025,2/28/2025,20250228,5101020102,,601055491,QA,40,105408
BX38,2/28/2025,2/28/2025,20250228,5101020102,,601055492,QA,40,167152
BX39,2/28/2025,2/28/2025,20250228,5101020102,,601055493,QA,40,2589790
BX40,2/28/2025,2/28/2025,20250228,5101020102,,601055494,QA,40,572281
BX41,2/28/2025,2/28/2025,20250228,5101020102,,601055495,QA,40,8643432
BX43,2/28/2025,2/28/2025,20250228,5101020102,,601055496,QA,40,126969
BX49,2/28/2025,2/28/2025,20250228,5101020102,,601055497,QA,40,889989
BX50,2/28/2025,2/28/2025,20250228,5101020102,,601055498,QA,40,684290
BX51,2/28/2025,2/28/2025,20250228,5101020102,,601055499,QA,40,856332
BX52,2/28/2025,2/28/2025,20250228,5101020102,,601055500,QA,40,325703
BX09,2/28/2025,2/28/2025,20250228,5101020102,,604001610,QH,40,838790
BX09,2/28/2025,2/28/2025,20250228,5101020102,,604001611,QH,40,129114
BX01,3/1/2025,3/1/2025,20250301,5101020102,,601058976,QA,40,1566933
BX03,3/1/2025,3/1/2025,20250301,5101020102,,601058977,QA,40,2073065
BX04,3/1/2025,3/1/2025,20250301,5101020102,,601058978,QA,40,924842
BX07,3/1/2025,3/1/2025,20250301,5101020102,,601058979,QA,40,233159
BX08,3/1/2025,3/1/2025,20250301,5101020102,,601058980,QA,40,752639
BX09,3/1/2025,3/1/2025,20250301,5101020102,,601058981,QA,40,1985986
BX10,3/1/2025,3/1/2025,20250301,5101020102,,601058982,QA,40,2574633
BX11,3/1/2025,3/1/2025,20250301,5101020102,,601058983,QA,40,1088323
BX12,3/1/2025,3/1/2025,20250301,5101020102,,601058984,QA,40,1187964
BX13,3/1/2025,3/1/2025,20250301,5101020102,,601058985,QA,40,219617
BX19,3/1/2025,3/1/2025,20250301,5101020102,,601058986,QA,40,915429
BX20,3/1/2025,3/1/2025,20250301,5101020102,,601058987,QA,40,2111630
BX21,3/1/2025,3/1/2025,20250301,5101020102,,601058988,QA,40,745602
BX22,3/1/2025,3/1/2025,20250301,5101020102,,601058989,QA,40,285528
BX23,3/1/2025,3/1/2025,20250301,5101020102,,601058990,QA,40,595296
BX25,3/1/2025,3/1/2025,20250301,5101020102,,601058991,QA,40,415432
BX26,3/1/2025,3/1/2025,20250301,5101020102,,601058992,QA,40,253424
BX27,3/1/2025,3/1/2025,20250301,5101020102,,601058993,QA,40,2054914
BX29,3/1/2025,3/1/2025,20250301,5101020102,,601058994,QA,40,121752
BX31,3/1/2025,3/1/2025,20250301,5101020102,,601058995,QA,40,642219
BX32,3/1/2025,3/1/2025,20250301,5101020102,,601058996,QA,40,2223119
BX33,3/1/2025,3/1/2025,20250301,5101020102,,601058997,QA,40,1254918
BX34,3/1/2025,3/1/2025,20250301,5101020102,,601058998,QA,40,151162
BX35,3/1/2025,3/1/2025,20250301,5101020102,,601058999,QA,40,929871
BX36,3/1/2025,3/1/2025,20250301,5101020102,,601059000,QA,40,569188
BX38,3/1/2025,3/1/2025,20250301,5101020102,,601059001,QA,40,9009
BX39,3/1/2025,3/1/2025,20250301,5101020102,,601059002,QA,40,1047413
BX40,3/1/2025,3/1/2025,20250301,5101020102,,601059003,QA,40,100261
BX41,3/1/2025,3/1/2025,20250301,5101020102,,601059004,QA,40,840921
BX43,3/1/2025,3/1/2025,20250301,5101020102,,601059005,QA,40,157815
BX49,3/1/2025,3/1/2025,20250301,5101020102,,601059006,QA,40,1399949
BX50,3/1/2025,3/1/2025,20250301,5101020102,,601059007,QA,40,501411
BX51,3/1/2025,3/1/2025,20250301,5101020102,,601059008,QA,40,480811
BX52,3/1/2025,3/1/2025,20250301,5101020102,,601059009,QA,40,1123548
BX31,3/1/2025,3/1/2025,20250301,5101020102,,683006340,ZJ,40,130887
BX01,3/2/2025,3/2/2025,20250302,5101020102,,601059010,QA,40,1434300
BX03,3/2/2025,3/2/2025,20250302,5101020102,,601059011,QA,40,2487929
BX04,3/2/2025,3/2/2025,20250302,5101020102,,601059012,QA,40,2335497
BX07,3/2/2025,3/2/2025,20250302,5101020102,,601059013,QA,40,1355345
BX08,3/2/2025,3/2/2025,20250302,5101020102,,601059014,QA,40,550081
BX09,3/2/2025,3/2/2025,20250302,5101020102,,601059015,QA,40,4810200
BX10,3/2/2025,3/2/2025,20250302,5101020102,,601059016,QA,40,2357578
BX11,3/2/2025,3/2/2025,20250302,5101020102,,601059017,QA,40,931718
BX12,3/2/2025,3/2/2025,20250302,5101020102,,601059018,QA,40,736702
BX13,3/2/2025,3/2/2025,20250302,5101020102,,601059019,QA,40,1001360
BX14,3/2/2025,3/2/2025,20250302,5101020102,,601059020,QA,40,125608
BX19,3/2/2025,3/2/2025,20250302,5101020102,,601059021,QA,40,1714157
BX20,3/2/2025,3/2/2025,20250302,5101020102,,601059022,QA,40,2417029
BX21,3/2/2025,3/2/2025,20250302,5101020102,,601059023,QA,40,397526
BX22,3/2/2025,3/2/2025,20250302,5101020102,,601059024,QA,40,263982
BX23,3/2/2025,3/2/2025,20250302,5101020102,,601059025,QA,40,858106
BX25,3/2/2025,3/2/2025,20250302,5101020102,,601059026,QA,40,155806
BX26,3/2/2025,3/2/2025,20250302,5101020102,,601059027,QA,40,2548129
BX27,3/2/2025,3/2/2025,20250302,5101020102,,601059028,QA,40,423874
BX29,3/2/2025,3/2/2025,20250302,5101020102,,601059029,QA,40,751477
BX31,3/2/2025,3/2/2025,20250302,5101020102,,601059030,QA,40,1196233
BX32,3/2/2025,3/2/2025,20250302,5101020102,,601059031,QA,40,1715745
BX33,3/2/2025,3/2/2025,20250302,5101020102,,601059032,QA,40,1068822
BX35,3/2/2025,3/2/2025,20250302,5101020102,,601059033,QA,40,406928
BX38,3/2/2025,3/2/2025,20250302,5101020102,,601059034,QA,40,316968
BX39,3/2/2025,3/2/2025,20250302,5101020102,,601059035,QA,40,105408
BX40,3/2/2025,3/2/2025,20250302,5101020102,,601059036,QA,40,340535
BX41,3/2/2025,3/2/2025,20250302,5101020102,,601059037,QA,40,1068771
BX43,3/2/2025,3/2/2025,20250302,5101020102,,601059038,QA,40,505952
BX49,3/2/2025,3/2/2025,20250302,5101020102,,601059039,QA,40,840835
BX50,3/2/2025,3/2/2025,20250302,5101020102,,601059040,QA,40,610636
BX51,3/2/2025,3/2/2025,20250302,5101020102,,601059041,QA,40,256432
BX52,3/2/2025,3/2/2025,20250302,5101020102,,601059042,QA,40,175942
BX10,3/2/2025,3/2/2025,20250302,5101020102,,683006348,ZJ,40,75168
BX03,3/2/2025,3/2/2025,20250302,5101020102,,3800005990,Z8,40,288627
BX19,3/3/2025,3/3/2025,20250303,5101020102,,601059043,QA,40,1826857
BX20,3/3/2025,3/3/2025,20250303,5101020102,,601059044,QA,40,1011950
BX21,3/3/2025,3/3/2025,20250303,5101020102,,601059045,QA,40,817115
BX22,3/3/2025,3/3/2025,20250303,5101020102,,601059046,QA,40,707551
BX23,3/3/2025,3/3/2025,20250303,5101020102,,601059047,QA,40,296500
BX25,3/3/2025,3/3/2025,20250303,5101020102,,601059048,QA,40,130212
BX26,3/3/2025,3/3/2025,20250303,5101020102,,601059049,QA,40,897766
BX27,3/3/2025,3/3/2025,20250303,5101020102,,601059050,QA,40,442665
BX29,3/3/2025,3/3/2025,20250303,5101020102,,601059051,QA,40,1440174
BX31,3/3/2025,3/3/2025,20250303,5101020102,,601059052,QA,40,640373
BX32,3/3/2025,3/3/2025,20250303,5101020102,,601059053,QA,40,1296741
BX33,3/3/2025,3/3/2025,20250303,5101020102,,601059054,QA,40,164754
BX35,3/3/2025,3/3/2025,20250303,5101020102,,601059055,QA,40,2452511
BX36,3/3/2025,3/3/2025,20250303,5101020102,,601059056,QA,40,264824
BX38,3/3/2025,3/3/2025,20250303,5101020102,,601059057,QA,40,198851
BX39,3/3/2025,3/3/2025,20250303,5101020102,,601059058,QA,40,559357
BX40,3/3/2025,3/3/2025,20250303,5101020102,,601059059,QA,40,1044718
BX41,3/3/2025,3/3/2025,20250303,5101020102,,601059060,QA,40,1268899
BX43,3/3/2025,3/3/2025,20250303,5101020102,,601059061,QA,40,153045
BX49,3/3/2025,3/3/2025,20250303,5101020102,,601059062,QA,40,547522
BX50,3/3/2025,3/3/2025,20250303,5101020102,,601059063,QA,40,829491
BX51,3/3/2025,3/3/2025,20250303,5101020102,,601059064,QA,40,404109
BX52,3/3/2025,3/3/2025,20250303,5101020102,,601059065,QA,40,1067959
BX01,3/3/2025,3/3/2025,20250303,5101020102,,601059066,QA,40,1302770
BX03,3/3/2025,3/3/2025,20250303,5101020102,,601059067,QA,40,1604434
BX04,3/3/2025,3/3/2025,20250303,5101020102,,601059068,QA,40,1484562
BX07,3/3/2025,3/3/2025,20250303,5101020102,,601059069,QA,40,1224850
BX08,3/3/2025,3/3/2025,20250303,5101020102,,601059070,QA,40,1080125
BX09,3/3/2025,3/3/2025,20250303,5101020102,,601059071,QA,40,7192054
BX10,3/3/2025,3/3/2025,20250303,5101020102,,601059072,QA,40,2803172
BX11,3/3/2025,3/3/2025,20250303,5101020102,,601059073,QA,40,1348738
BX12,3/3/2025,3/3/2025,20250303,5101020102,,601059074,QA,40,664849
BX13,3/3/2025,3/3/2025,20250303,5101020102,,601059075,QA,40,306549
BX14,3/3/2025,3/3/2025,20250303,5101020102,,601059076,QA,40,217101
BX07,3/3/2025,3/3/2025,20250303,5101020102,,3800005991,Z8,40,47757
BX03,3/3/2025,3/3/2025,20250303,5101020102,,3800005992,Z8,40,159021
BX01,3/4/2025,3/4/2025,20250304,5101020102,,601063580,QA,40,1368915
BX03,3/4/2025,3/4/2025,20250304,5101020102,,601063581,QA,40,1996356
BX04,3/4/2025,3/4/2025,20250304,5101020102,,601063582,QA,40,360910
BX07,3/4/2025,3/4/2025,20250304,5101020102,,601063583,QA,40,2347709
BX08,3/4/2025,3/4/2025,20250304,5101020102,,601063584,QA,40,195359
BX09,3/4/2025,3/4/2025,20250304,5101020102,,601063585,QA,40,2300684
BX10,3/4/2025,3/4/2025,20250304,5101020102,,601063586,QA,40,2352308
BX11,3/4/2025,3/4/2025,20250304,5101020102,,601063587,QA,40,1124803
BX12,3/4/2025,3/4/2025,20250304,5101020102,,601063588,QA,40,1621835
BX13,3/4/2025,3/4/2025,20250304,5101020102,,601063589,QA,40,233721
